tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
499,12,20,21,20,4,14,16,10,25,14,12,9,9,18,25,25
500,12,21,21,20,5,13,16,10,25,13,11,8,8,17,25,25
501,12,22,21,21,6,12,17,10,24,12,10,7,7,16,25,25
502,13,23,22,22,7,11,17,11,23,11,9,6,6,15,25,25
503,14,23,23,22,8,10,17,12,22,10,8,5,5,14,25,25
504,15,23,24,22,9,9,18,13,21,9,7,4,4,13,25,25
505,16,22,24,23,9,8,18,14,20,8,6,3,3,12,25,25
506,17,21,24,24,9,7,18,15,19,7,5,2,2,11,25,25
507,18,20,23,24,10,6,19,16,18,6,4,1,1,10,25,25
508,18,19,22,24,11,5,20,16,17,5,3,1,1,9,25,25
509,18,18,21,23,11,4,20,16,16,4,2,1,1,8,25,25
510,19,17,20,22,11,3,20,17,15,3,1,2,2,7,25,25
511,20,16,19,21,12,2,21,17,14,2,1,3,3,6,25,25
512,20,15,18,20,12,1,22,17,13,1,1,4,3,5,25,25
513,20,14,17,19,12,1,23,18,12,1,2,5,3,4,25,25
514,21,13,16,18,13,1,23,19,11,1,3,6,4,3,25,25
515,22,12,15,17,14,2,23,19,10,2,4,7,5,2,25,25
516,23,11,14,16,15,3,22,19,9,3,5,7,6,1,25,25
517,24,10,13,15,15,4,21,18,8,4,6,7,7,1,25,25
518,25,9,12,14,15,5,20,17,7,4,6,8,7,1,25,25
519,25,8,11,13,16,6,19,16,6,4,6,9,7,2,25,25
520,25,7,10,12,17,6,18,15,5,5,7,10,8,3,25,25
521,24,6,9,11,18,6,17,14,4,6,7,11,9,4,25,25
522,23,5,8,10,18,7,16,13,3,6,7,12,9,5,25,25
523,22,4,7,9,18,8,15,12,2,6,8,13,9,6,25,25
524,21,3,6,8,19,8,14,11,1,7,9,13,10,7,25,25
525,20,2,5,7,19,8,13,10,1,8,10,13,11,8,25,25
526,19,1,4,6,19,9,12,9,1,9,11,14,12,9,25,25
527,18,1,3,5,20,9,11,8,2,10,11,14,13,9,25,25
528,17,1,2,4,21,9,10,7,3,10,11,14,13,9,25,25
529,16,2,1,3,21,10,9,6,3,10,12,15,13,10,25,25
530,15,3,1,2,21,11,8,5,3,11,13,16,14,11,25,25
531,14,3,1,1,22,11,7,4,4,12,14,16,15,12,25,25
