tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
363,3,8,9,9,7,3,15,16,17,11,15,23,23,6,22,21
364,3,8,9,9,8,3,15,16,17,11,15,23,23,7,22,20
365,3,8,9,9,8,4,16,16,17,11,15,23,23,8,22,19
366,4,8,9,9,8,4,16,16,17,12,15,23,23,9,22,18
367,4,8,9,9,9,4,16,16,17,12,15,23,23,10,22,17
368,4,8,9,9,9,5,17,16,17,12,15,23,23,11,22,16
369,5,8,9,9,9,5,17,16,17,13,15,23,23,12,22,15
370,5,8,9,9,8,5,17,16,17,14,15,23,23,13,22,14
371,5,8,9,9,7,6,16,16,17,14,15,23,23,14,22,13
372,6,8,9,9,6,6,15,16,17,14,15,23,23,15,22,12
373,6,8,9,9,5,6,14,16,17,15,15,23,23,16,22,11
374,6,8,9,9,4,7,13,16,17,15,15,23,23,17,22,10
375,7,8,9,9,3,7,12,16,17,15,15,23,23,18,22,9
376,7,8,9,9,2,7,11,16,17,16,15,23,23,18,22,8
377,7,8,9,9,1,6,10,16,17,16,15,23,23,18,22,7
378,8,8,9,9,1,5,9,16,17,16,15,23,23,19,22,6
379,8,8,9,9,1,4,8,16,17,17,15,23,23,20,22,5
380,8,8,9,9,2,3,7,16,17,17,15,23,23,21,22,4
381,9,8,9,9,3,2,6,16,17,17,15,23,23,22,22,3
382,9,8,9,9,3,1,5,16,17,16,15,23,23,22,22,2
383,9,8,9,9,3,1,4,16,17,15,15,23,23,22,22,1
384,8,8,9,9,4,1,3,16,17,14,15,23,23,23,22,1
385,7,8,9,9,4,2,2,16,17,13,15,23,23,23,22,1
386,6,8,9,9,4,3,1,16,17,12,15,23,23,23,22,2
387,5,8,9,9,5,3,1,16,17,11,15,23,23,24,22,3
388,4,8,9,9,5,3,1,16,17,10,15,23,23,24,22,4
389,3,8,9,9,5,4,2,16,17,9,15,23,23,24,22,5
390,2,8,9,9,6,4,3,16,17,8,15,23,23,25,22,6
391,1,8,9,9,6,4,4,16,17,7,15,23,23,25,22,7
392,1,8,9,9,6,5,5,16,17,6,15,23,23,25,22,8
393,1,8,9,9,7,6,6,16,17,5,15,23,23,24,22,9
394,2,8,9,9,7,6,7,16,17,4,15,23,23,23,22,10
395,2,8,9,9,7,6,8,16,17,3,15,23,23,22,22,11
396,2,8,9,9,8,7,9,16,17,2,15,23,23,21,22,12
397,3,8,9,9,9,7,10,16,17,1,15,23,23,20,22,13
398,3,8,9,9,9,7,10,16,17,1,15,23,23,19,22,14
399,3,8,9,9,9,8,10,16,17,1,15,23,23,18,22,15
400,4,8,9,9,8,8,11,16,17,2,15,23,23,17,22,16
