tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
135,5,14,6,8,12,18,7,7,12,16,2,3,3,1,1,1
136,5,15,7,9,13,17,6,8,11,17,2,3,3,1,1,1
137,6,15,8,10,14,16,5,8,10,18,1,2,3,1,1,1
138,7,15,9,10,14,15,4,8,9,19,1,1,4,1,1,1
139,7,16,10,10,14,14,3,9,8,20,1,1,5,1,1,1
140,7,16,11,11,15,13,2,9,7,21,2,1,5,1,1,1
141,8,16,11,12,15,12,1,9,6,22,3,1,5,1,1,1
142,9,17,11,12,15,11,1,10,5,23,3,1,4,1,1,1
143,10,17,12,12,16,10,1,11,4,24,3,1,3,1,1,1
144,10,17,12,13,17,9,2,11,3,25,4,1,2,1,1,1
145,10,18,12,13,17,8,3,11,2,24,4,1,1,1,1,1
146,10,18,12,13,17,7,4,12,1,23,4,2,1,1,1,1
147,10,18,13,14,18,6,5,13,1,22,5,2,1,1,1,1
148,11,19,13,14,18,5,6,13,1,21,5,2,1,1,1,1
149,12,19,13,14,18,4,7,13,2,20,5,1,1,1,1,1
150,12,19,14,15,19,3,8,14,3,19,6,1,1,1,1,1
151,12,20,15,15,20,2,9,15,4,18,7,1,1,1,1,1
152,12,20,15,15,21,1,10,16,5,17,8,2,1,1,1,1
153,12,20,15,16,22,1,11,17,5,16,8,2,1,1,1,1
154,12,21,16,16,23,1,12,18,5,15,8,2,1,1,1,1
155,12,22,16,16,24,2,12,19,6,14,8,3,1,1,1,1
156,13,23,16,17,25,3,12,18,7,13,9,3,1,1,1,1
157,13,24,16,18,24,4,13,17,8,12,10,3,1,1,1,1
158,13,25,17,19,23,5,13,16,9,11,11,3,1,1,1,1
159,14,24,17,20,22,6,13,15,9,10,10,2,1,1,1,1
160,15,23,17,21,21,7,14,14,9,9,9,1,2,1,1,1
161,16,22,18,22,20,8,15,13,10,8,8,1,3,1,1,1
162,17,21,19,23,19,9,15,12,11,7,7,1,3,1,1,1
163,18,20,20,24,18,10,15,11,11,6,6,1,3,1,1,1
164,19,19,21,23,17,11,16,10,11,5,5,1,4,1,1,1
165,20,18,22,22,16,12,16,9,11,4,4,1,5,1,1,1
166,21,17,23,21,15,13,16,8,11,3,3,1,5,1,1,1
